,author_name,book_average_rating,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
1316,Taylor Ann Bunker,3.81,19464292,Witch in the Woods,Fantasy,Paranormal,110,25,204,2013,2998
1318,A.E.  Kirk,4.14,16067683,Demons at Deadnight,Fantasy,Young Adult,7963,702,404,January 5th 2012,3142
1319,Martine Leavitt,3.88,331830,Keturah and Lord Death,Fantasy,Young Adult,12447,1896,216,2006,3160
1322,B.L. Marsh,4.19,21473411,The Lilith Scroll,Fantasy,Fantasy,90,41,197,August 8th 2014,3493
1324,Emlyn Chand,3.7,13453604,Farsighted,Fantasy,Young Adult,863,319,260,October 17th 2011,4207
1327,Diana Rowland,3.82,6048518,Mark of the Demon,Fantasy,Fantasy,13259,790,370,January 2009,4937
1330,Amelia Atwater-Rhodes,4.16,30334,Hawksong,Fantasy,Young Adult,19636,850,243,July 8th 2003,5568
1333,Lindsay Buroker,4.03,10031259,The Emperor's Edge,Fantasy,Science Fiction,11333,1206,324,2010,6376
1334,Jana Oliver,3.99,8534899,Forsaken,Fantasy,Young Adult,17631,1486,422,2011,6699
1335,Kristie Cook,3.97,8144743,Promise,Fantasy,Romance,7902,678,368,2010,7717
1336,Polly Shulman,3.88,6760780,The Grimm Legacy,Fantasy,Young Adult,14437,2212,325,January 1st 2010,8085
1343,Alex Flinn,3.76,5266667,A Kiss in Time,Fantasy,Young Adult,18414,1790,371,November 9th 2008,12922
1344,Jackson Pearce,3.64,6357708,Sisters Red,Fantasy,Young Adult,18463,2505,328,2010,13959
1349,Shelly Laurenston,4.34,18167468,Bite Me,Fantasy,Romance,7827,650,375,January 1st 2014,13052
1350,Seanan McGuire,4.39,15748529,The Winter Long,Fantasy,Fantasy,9719,724,358,2014,16760
1351,Kevin Hearne,4.28,16280678,Shattered,Fantasy,Fantasy,23701,1246,352,2014,19451
1352,Jennifer Estep,4.2,17448097,Killer Frost,Fantasy,Fantasy,7797,644,384,January 1st 2014,19632
1353,Mercedes Lackey,4.24,28735,By the Sword,Fantasy,Fiction,18733,254,492,February 1991,17346
1354,Alison Goodman,3.98,2986865,Eon: Dragoneye Reborn,Fantasy,Young Adult,50656,4154,531,August 1st 2008,22719
1355,Sherwood Smith,4.19,21060,Crown Duel,Fantasy,Young Adult,21401,955,471,March 1st 1997,27773
1369,Gregory Maguire,3.52,37442,Wicked: The Life and Times of the Wicked Witch of the West,Fantasy,Fiction,541861,23748,406,1995,18960
1393,Melanie Rawn,3.95,185289,Dragon Prince,Fantasy,Fantasy,14156,400,576,1985,9512
1394,Guy Gavriel Kay,4.28,104101,The Lions of Al-Rassan,Fantasy,Historical,17148,1125,528,1995,9853
1395,Brae Wyckoff,3.78,16155612,The Orb of Truth,Fantasy,Christian,283,73,242,2012,10318
1396,Steven Brust,4.14,133454,Jhereg,Fantasy,Fiction,12994,498,307,April 1st 1983,10405
1397,Joe Abercrombie,4.18,2315892,Best Served Cold,Fantasy,Fiction,51179,2225,534,2009,12324
1398,Kristen Britain,4.1,147843,Green Rider,Fantasy,Young Adult,28347,1534,471,November 1st 1998,12828
1399,Michael J. Sullivan,4.18,4345290,The Crown Conspiracy,Fantasy,Fiction,16334,878,296,2008,12910
1400,Elizabeth Haydon,3.95,261604,Rhapsody: Child of Blood,Fantasy,Fiction,17936,523,656,September 4th 1999,13452
1401,Raymond E. Feist,4.26,589979,Daughter of the Empire,Fantasy,Fiction,29615,705,421,January 1st 1987,13529
1402,Margaret Weis,3.95,28481,Dragon Wing,Fantasy,Fiction,23971,522,430,1990,13703
1403,Mark  Lawrence,4.2,12891107,King of Thorns,Fantasy,Fiction,47373,2300,449,August 2012,14180
1404,Lian Hearn,4.06,77160,Across the Nightingale Floor,Fantasy,Fiction,32070,1895,305,2002,14496
1405,Piers Anthony,4.14,76658,On a Pale Horse,Fantasy,Fiction,32835,1382,325,January 1st 1983,15494
1406,R.A. Salvatore,4.29,62485,The Icewind Dale Trilogy Collector's Edition,Fantasy,Dungeons and Dragons,14054,239,1040,January 1st 1990,16881
1407,Elizabeth Moon,4.29,96281,The Deed of Paksenarrion,Fantasy,Fiction,11262,612,1040,1992,17285
1408,Michael Moorcock,3.89,30036,Elric of Melniboné,Fantasy,Fiction,20958,792,181,1972,17760
1409,Glen Cook,3.96,140671,The Black Company,Fantasy,Fiction,33925,1561,319,May 1984,26955
1410,Robin Hobb,4.14,45100,Ship of Magic,Fantasy,Fiction,51024,2075,880,January 9th 1998,30040
1411,Stephen R. Donaldson,3.79,179033,"The Chronicles of Thomas Covenant, the Unbeliever",Fantasy,Fiction,13280,310,1160,January 1st 1977,31013
1412,Anthony Ryan,4.46,13569581,Blood Song,Fantasy,Fantasy,60254,3484,591,2011,46567
1413,Peter V. Brett,4.27,3428935,The Warded Man,Fantasy,Fiction,93479,4651,416,September 2008,56196
1414,Steven Erikson,3.87,55399,Gardens of the Moon,Fantasy,Fiction,74924,4421,666,April 1999,90434
1415,Scott Lynch,4.3,29588376,The Lies of Locke Lamora,Fantasy,Fiction,170956,11635,499,June 27th 2006,112294
1425,Ben Aaronovitch,3.92,9317452,Rivers of London,Fantasy,Fantasy,63887,6712,392,2011,6680
1426,Katharine Kerr,3.9,498214,Daggerspell,Fantasy,Fiction,13370,405,454,1986,5327
1438,Chris Van Allsburg,4.04,525995,Jumanji,Childrens,Childrens,24000,1496,32,by,20722
1444,Robert E. Howard,4.15,33482,The Coming of Conan the Cimmerian,Fantasy,Fiction,10652,467,496,2002,5403
1445,David Gemmell,4.26,618177,Legend,Fantasy,Fiction,24026,1056,345,April 1984,6408
1447,Jessica Cluess,3.76,23203252,A Shadow Bright and Burning,Fantasy,Young Adult,10292,1746,416,2016,6282
1448,Michelle Modesto,3.75,21843165,Revenge and the Wild,Fantasy,Young Adult,1282,324,373,2016,6362
1452,Lisa   Maxwell,3.56,21518344,Unhooked,Fantasy,Young Adult,4708,994,342,2016,6907
1455,Sarah Fine,3.7,23495112,The Impostor Queen,Fantasy,Young Adult,3074,596,415,2016,8544
1456,Brenda Drake,3.68,17669243,Thief of Lies,Fantasy,Young Adult,1660,405,400,2016,9499
1457,Tarun Shanker,3.67,23688792,These Vicious Masks,Fantasy,Historical,4293,955,298,2016,9604
1458,Kathy MacMillan,3.47,22065067,Sword and Verse,Fantasy,Young Adult,2223,467,384,2016,10312
1460,Kathryn Purdie,3.4,23677316,Burning Glass,Fantasy,Young Adult,4436,721,512,2016,11459
1461,Heidi Heilig,3.71,21979832,The Girl from Everywhere,Fantasy,Young Adult,11452,2257,464,2016,12571
1465,Erin Summerill,3.55,28114396,Ever the Hunted,Fantasy,Young Adult,7320,1504,400,2016,15077
1466,Cinda Williams Chima,4.05,23253083,Flamecaster,Fantasy,Young Adult,8636,1185,535,2016,15337
1467,Sarah Ahiers,3.62,21421609,Assassin's Heart,Fantasy,Young Adult,4283,807,420,2016,15680
1469,Roshani Chokshi,3.57,25203675,The Star-Touched Queen,Fantasy,Young Adult,18390,4211,342,2016,21024
1470,Jessica Khoury,4.02,21396155,The Forbidden Wish,Fantasy,Young Adult,9421,2047,352,2016,23603
1471,Alwyn Hamilton,3.98,24934065,Rebel of the Sands,Fantasy,Young Adult,36615,6023,314,2016,35683
1474,Melanie  James,3.69,22012863,Accidental Leigh,Fantasy,Romance,1271,252,114,May 31st 2014,10712
1475,Sunniva Dee,3.92,18245332,Shattering Halos,Fantasy,Paranormal,390,143,362,February 22nd 2014,11272
1487,Kalayna Price,4.06,15816410,Grave Visions,Fantasy,Fantasy,6288,470,340,2016,11681
1488,V.E. Schwab,4.09,22055262,A Darker Shade of Magic,Fantasy,Young Adult,128727,18670,400,2015,54671
1489,Jaye Wells,3.7,6056520,Red-Headed Stepchild,Fantasy,Paranormal,15808,1104,325,2009,7034
1490,Michelle Sagara,3.79,9542,Cast in Shadow,Fantasy,Fantasy,15132,933,507,2005,7580
1491,Lilith Saintcrow,3.81,277897,Working for the Devil,Fantasy,Fantasy,11601,640,403,2006,10909
1492,C.E. Murphy,3.73,297929,Urban Shaman,Fantasy,Fantasy,13511,767,410,2005,11003
1493,Kat Richardson,3.45,140099,Greywalker,Fantasy,Fantasy,12492,1098,341,2006,11073
1494,Rob Thurman,3.64,421007,Nightlife,Fantasy,Fantasy,12380,842,339,2006,11802
1495,Simon R. Green,3.77,155421,Something from the Nightside,Fantasy,Fantasy,21750,1285,230,2003,11830
1496,Emma Bull,4.02,70582,War for the Oaks,Fantasy,Fantasy,9177,771,336,1987,14575
1553,Carrie Vaughn,3.66,14461,Kitty and the Midnight Hour,Fantasy,Fantasy,27988,1658,259,2005,8459
1555,Suzanne Wright,4.1,13522957,Feral Sins,Fantasy,Romance,31143,2611,429,2012,9435
1556,Laurann Dohner,4.17,12063467,Fury,Fantasy,Romance,22269,1391,376,2011,9432
1559,Aprilynne Pike,3.75,5056084,Wings,Fantasy,Young Adult,68866,4982,290,2009,12911
1560,C.L. Wilson,4.02,1584974,Lord of the Fading Lands,Fantasy,Romance,15546,1250,402,2007,15795
1561,G.A. Aiken,3.96,3295695,Dragon Actually,Fantasy,Romance,22886,1351,336,2004,22881
1582,Gertrude Chandler Warner,4.1,297249,The Boxcar Children,Childrens,Fiction,108451,2719,160,1942,8235
1584,H.P. Mallory,3.96,11508357,Witchful Thinking,Fantasy,Romance,6898,429,336,January 1st 2012,4923
1585,Jack D. Zipes,4.22,1079431,Beauty and the Beast and Other Classic French Fairy Tales,Fantasy,Fantasy,383,16,464,1989,6669
1590,Marcus Alexander,4.48,13143456,Crow's Revenge,Fantasy,Fantasy,343,117,448,June 17th 2008,7036
1592,Robert Munsch,4.32,240130,The Paper Bag Princess,Childrens,Childrens,44715,1831,32,1980,17939
1593,Lauren Burd,3.7,9267490,Immortal,Fantasy,Paranormal,4841,278,298,2010,3689
1608,Saga Berg,3.48,18462951,"Nordic Fairies, Part 1: Nordic Fairies",Fantasy,Young Adult,467,96,44,January 1st 2012,9636
1615,Helen Dunmore,3.94,1022657,Ingo,Fantasy,Mythology,8789,721,320,August 11th 2005,14817
1617,Christine Brodien-Jones,3.81,6541058,The Owl Keeper,Fantasy,Young Adult,1042,165,313,January 1st 2010,18481
1618,Heather Dixon Wallwork,3.87,8428195,Entwined,Fantasy,Young Adult,32068,4809,472,2011,22438
1619,Lisa Mantchev,3.72,3817859,Eyes Like Stars,Fantasy,Young Adult,12155,1341,352,2009,29498
1626,Kia Carrington-Russell,3.96,25177897,Token Huntress,Fantasy,Fantasy,280,67,222,May 12th 2014,7367
1627,Dawn White,3.93,17886001,Wingless and Damned,Fantasy,Paranormal,143,56,139,2012,7566
1628,Errin Stevens,3.54,25114259,Updrift,Fantasy,Romance,232,119,269,2015,14259
1629,Heather Killough-Walden,4.1,15752151,"Vampire, Vampire",Fantasy,Paranormal,431,33,208,2012,4954
1634,Daniel O'Malley,4.12,10836728,The Rook,Fantasy,Fantasy,39529,5629,496,2012,8257
1636,Christopher  Shields,3.97,16031258,The Steward,Fantasy,Fairies,519,89,336,2012,8962
1642,Thomas Rockwell,3.76,322351,How to Eat Fried Worms,Childrens,Fiction,42661,976,128,1973,8686
1643,Crockett Johnson,4.25,98573,Harold and the Purple Crayon,Childrens,Childrens,115312,1826,64,1955,10579
1644,Eric Carle,4.29,4948,The Very Hungry Caterpillar,Childrens,Childrens,342836,6809,26,1969,11395
1645,Janette Sebring Lowrey,4.09,505304,The Poky Little Puppy,Childrens,Childrens,68099,788,24,1942,11642
1647,Mary Norton,4.03,348573,The Borrowers,Fantasy,Childrens,82917,1626,192,1952,15491
1649,Lynne Reid Banks,3.9,125404,The Indian in the Cupboard,Fantasy,Childrens,88093,2040,192,1980,16092
1650,H.A. Rey,4.13,420297,Curious George,Childrens,Childrens,115233,1022,48,1941,16901
1651,Betty MacDonald,4.16,25051,Mrs. Piggle-Wiggle,Childrens,Fiction,49240,1233,144,1947,18895
1652,Louise Fitzhugh,3.95,232576,Harriet the Spy,Childrens,Fiction,91083,2182,300,1964,20805
1653,Peggy Parish,4.16,774001,Amelia Bedelia,Childrens,Childrens,79181,970,64,1963,22240
1658,Theo Lawrence,3.74,16085468,Toxic Heart,Fantasy,Young Adult,2372,280,368,February 1st 2014,6265
1705,George MacDonald,4.01,444381,The Princess and the Goblin,Fantasy,Classics,26134,1539,241,1872,6837
1710,Richard Atwater,3.97,61549,Mr. Popper's Penguins,Childrens,Fiction,57405,2376,139,1938,15859
1711,Judith Viorst,4.22,46677,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Childrens,Childrens,159565,2517,32,1972,16634
1712,Watty Piper,4.15,824204,The Little Engine That Could,Childrens,Childrens,87179,1213,48,1930,17731
1713,Don Freeman,4.29,231850,Corduroy,Childrens,Childrens,170841,2267,32,1968,41099
1714,Ludwig Bemelmans,4.22,475339,Madeline,Childrens,Childrens,178454,1734,44,1939,42538
1719,Blake Charlton,3.6,6703145,Spellwright,Fantasy,Fiction,4133,450,350,January 1st 2010,5412
1720,David Farland,3.75,144127,The Runelords,Fantasy,Fiction,16903,457,613,June 1998,8084
1773,Jenna Black,4.0,8161632,Shadowspell,Fantasy,Young Adult,12360,603,295,2011,9886
1780,Linsey Miller,3.64,33918885,Mask of Shadows,Fantasy,Young Adult,2814,1042,9,August 29th 2017,4516
1783,Mechthild Gläser,3.64,23593897,The Book Jumper,Fantasy,Young Adult,4893,963,371,February 16th 2015,4749
1790,Lexa Hillyer,3.47,30163661,Spindle Fire,Fantasy,Young Adult,2454,576,351,2017,7043
1791,Rachel E. Carter,4.24,33832888,Last Stand,Fantasy,Young Adult,6670,710,452,2017,7394
1792,Vic James,3.67,30258320,Gilded Cage,Fantasy,Young Adult,6663,1681,368,2017,9616
1793,Lana Popović,3.6,32051720,Wicked Like a Wildfire,Fantasy,Young Adult,2808,595,405,2017,9894
1796,Rin Chupeco,3.68,30095464,The Bone Witch,Fantasy,Young Adult,9584,2576,432,2017,16536
1798,Rosalyn Eves,3.36,31020402,Blood Rose Rebellion,Fantasy,Young Adult,3696,795,416,2017,17850
1799,Elly Blake,3.88,27827203,Frostblood,Fantasy,Young Adult,14226,2272,376,2017,21480
1800,Tricia Levenseller,3.99,33643994,Daughter of the Pirate King,Fantasy,Young Adult,21462,3824,311,2017,22065
1801,Amerie,3.52,31450752,Because You Love to Hate Me: 13 Tales of Villainy,Fantasy,Young Adult,5919,1721,368,2017,23025
1802,Meagan Spooner,3.92,24485589,Hunted,Fantasy,Young Adult,18140,3572,384,2017,34860
1803,S. Jae-Jones,3.58,24763621,Wintersong,Fantasy,Young Adult,21141,4440,436,2017,37971
1805,Fatih Turgut,5.0,36111357,Sandcastle,Fantasy,Novella,5,0,199,20th,472
1806,Shelby Mahurin,4.94,40024139,Serpent & Dove,Fantasy,Young Adult,31,21,528,3rd,477
1811,R. Scott Bakker,3.78,301538,The Darkness That Comes Before,Fantasy,Fiction,16312,841,608,April 15th 2003,4776
1812,Lev Grossman,3.5,6101718,The Magicians,Fantasy,Fiction,197467,20311,402,2009,8302
1813,Catherynne M. Valente,4.13,202769,In the Night Garden,Fantasy,Fiction,6094,805,483,October 28th 2006,7707
1816,Cameron Dokey,3.77,394724,Golden:  A Retelling of Rapunzel,Fantasy,Young Adult,7074,656,179,2006,8873
1817,Donna Jo Napoli,3.77,219677,Sirena,Fantasy,Young Adult,5371,307,210,October 1st 1998,9010
1818,Elizabeth Marie Pope,4.09,195381,The Perilous Gard,Fantasy,Historical,7530,645,280,1974,9327
1819,Debbie Viguié,3.7,124838,Midnight Pearls: A Retelling of The Little Mermaid,Fantasy,Young Adult,7112,479,208,June 1st 2003,10342
1820,Pamela Dean,3.85,51106,Tam Lin,Fantasy,Fiction,5130,509,468,January 1st 1991,10691
1821,Mette Ivie Harrison,3.45,639197,The Princess and the Hound,Fantasy,Young Adult,11409,993,410,2007,13251
1823,Jon Scieszka,4.3,125507,The True Story of the 3 Little Pigs,Childrens,Childrens,154027,3022,32,October 1989,18057
1824,Jessica Day George,4.04,7199667,Princess of Glass,Fantasy,Young Adult,19026,1720,266,2010,19047
1825,Jean Ferris,3.99,157055,Once Upon a Marigold,Fantasy,Young Adult,22129,1502,271,October 1st 2002,19709
1826,E.D. Baker,3.82,65091,The Frog Princess,Fantasy,Fantasy,24880,1207,215,September 2nd 2002,21908
1827,John Connolly,3.99,69136,The Book of Lost Things,Fantasy,Fiction,56445,7190,339,November 2006,26335
1830,Nicky Charles,4.0,13248590,The Mating,Fantasy,Romance,24832,2126,340,January 1st 2010,9754
1835,Elizabeth Kirke,4.06,12322282,Semester Aboard,Fantasy,Fantasy,531,143,379,August 5th 2011,2317
1836,Maer Wilson,4.17,23270903,Relics,Fantasy,Fantasy,170,40,294,April 29th 2013,2321
1837,Peter   John,3.58,21518594,Dead Medium,Fantasy,Paranormal,528,115,316,January 9th 2013,2389
1840,Lindsay Avalon,4.15,17258996,Breaking the Nexus,Fantasy,Fantasy,266,126,202,2012,2517
1842,Harlan Vaughn,3.39,15885568,Here Lies Death,Fantasy,Fantasy,69,35,278,August 1st 2012,2580
1848,Nely Cab,3.8,25431515,Creatura,Fantasy,Young Adult,1433,345,308,2011,2828
1850,K.B. Miller,4.2,13558634,Haunted Moon,Fantasy,Paranormal,278,103,38,2012,2891
1855,Belinda Boring,3.84,13423535,The Mystic Wolves,Fantasy,Shapeshifters,5378,381,280,2012,3215
1857,Sarra Cannon,3.84,29791489,Beautiful Demons,Fantasy,Fantasy,8534,666,181,October 1st 2010,3279
1858,Tina Traverse,3.78,15997064,Destiny of the Vampire,Fantasy,Paranormal,54,7,312,June 7th 2012,3288
1860,Cindy Springsteen,4.71,16219585,Waffles and Pancakes,Childrens,See top shelves…,153,84,26,April 17th 2012,3567
1865,Michelle Warren,3.74,11250674,Wander Dust,Fantasy,Young Adult,2539,340,374,November 3rd 2011,4092
1867,Dawn Gray,4.02,13486922,Fire Storm,Fantasy,Romance,156,78,232,January 1st 2011,4261
1868,Patricia H. Graham,3.74,16091522,Southern Mystical Moments,Fantasy,Fiction,42,3,138,2012,4425
1869,Amy Richie,3.73,15851037,Willow,Fantasy,Young Adult,791,101,276,August 1st 2012,4456
1871,Shannon McRoberts,4.34,15781600,The Daughter of Ares Chronicles:  The Complete Trilogy,Fantasy,Fantasy,32,6,320,2012,6080
1872,Muffy Morrigan,4.22,13607783,The Sail Weaver,Fantasy,Fantasy,187,33,284,2012,6287
1874,Milly Taiden,3.83,15995198,Sharp Change,Fantasy,Paranormal,1722,141,159,2012,7726
1909,Jenn Reese,3.95,12154335,Above World,Fantasy,Childrens,1709,234,356,February 12th 2012,3710
1911,Chloe Jacobs,3.59,13260802,Greta and the Goblin King,Fantasy,Young Adult,2183,287,279,November 13th 2012,4152
1912,Tara A. Fuller,3.71,13055677,Inbetween,Fantasy,Young Adult,2289,332,314,2012,4171
1922,Jay Kristoff,3.8,10852343,Stormdancer,Fantasy,Science Fiction,11755,2072,451,August 21st 2012,5161
1923,Ingrid  Paulson,3.75,13034113,Valkyrie Rising,Fantasy,Young Adult,6443,677,352,2012,5255
1927,Cole Gibsen,3.75,11788440,Katana,Fantasy,Young Adult,1164,199,375,March 1st 2012,6057
1930,Zoraida Córdova,3.7,12246929,The Vicious Deep,Fantasy,Young Adult,3085,444,372,2012,6295
1943,Cat Hellisen,3.46,11388429,When the Sea Is Rising Red,Fantasy,Young Adult,1724,326,296,2012,8337
1944,Chanelle Gray,3.68,12578568,My Heart Be Damned,Fantasy,Young Adult,346,46,308,August 1st 2012,8506
1945,Rachel McClellan,3.96,12812539,Fractured Light,Fantasy,Young Adult,777,205,304,2012,8778
1981,Robert Jackson Bennett,4.22,23909755,City of Blades,Fantasy,Fiction,8894,1078,484,January 7th 2016,6805
1982,Brian Staveley,4.08,20753341,The Last Mortal Bond,Fantasy,Fantasy,12058,860,897,2016,8863
1983,C.S. Pacat,4.48,17158532,Kings Rising,Fantasy,Romance,25465,3817,385,2016,11716
1988,Sara  Humphreys,3.83,10880685,The Amoveo Legacy,Fantasy,Romance,2100,241,210,2009,3772
2041,Jon J. Muth,4.15,331701,Stone Soup,Childrens,Childrens,13610,531,32,2003,9855
2042,Gene Zion,4.18,857448,Harry the Dirty Dog,Childrens,Childrens,47510,791,32,1956,10223
2043,Virginia Lee Burton,4.29,153540,The Little House,Childrens,Childrens,35694,1076,44,1942,10588
2044,Ian Falconer,4.13,770051,Olivia,Childrens,Childrens,56292,1557,40,January 1st 2000,11310
2045,Anna Othitis,4.74,22013040,The Seven Natural Wonders Of The EARTH (My First Travel Books #2),Childrens,Adventure,185,71,23,2014,11400
2046,Jean de Brunhoff,4.08,356321,The Story of Babar,Childrens,Childrens,53848,386,48,1931,12659
2047,Doreen Cronin,4.24,766955,"Click, Clack, Moo: Cows That Type",Childrens,Childrens,74695,2601,32,September 1st 1999,13624
2048,David Shannon,4.25,474858,A Bad Case of Stripes,Childrens,Childrens,58291,1900,32,January 1st 1998,14115
2049,Ezra Jack Keats,4.14,310258,The Snowy Day,Childrens,Childrens,87532,2935,40,1962,14233
2050,Kevin Henkes,4.32,858513,Chrysanthemum,Childrens,Childrens,47408,1662,32,1991,14272
2051,Norman Bridwell,4.1,858719,Clifford the Big Red Dog,Childrens,Childrens,64133,676,32,1963,14638
2052,Harry Allard,4.27,147732,Miss Nelson Is Missing!,Childrens,Childrens,87321,1243,32,1985,14718
2053,Arlene Mosel,4.2,551876,Tikki Tikki Tembo,Childrens,Childrens,60207,879,48,1968,15066
2054,Esphyr Slobodkina,4.13,775597,"Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business",Childrens,Childrens,78233,1319,48,1940,15082
2055,Marcus Pfister,4.16,766020,The Rainbow Fish,Childrens,Childrens,105219,2220,24,by,16312
2056,Sam McBratney,4.36,301736,Guess How Much I Love You,Childrens,Childrens,115462,1549,20,1988,28200
2057,Bill Martin Jr.,4.2,759611,"Brown Bear, Brown Bear, What Do You See?",Childrens,Childrens,135092,3171,24,1967,36784
2058,Laura Joffe Numeroff,4.25,767680,If You Give a Mouse a Cookie,Childrens,Childrens,227139,3547,40,1985,62928
2083,Lane Robins,3.67,1108884,Maledicte,Fantasy,Fiction,715,110,434,2007,5472
2086,Zoë Marriott,3.75,2274683,Daughter of the Flames,Fantasy,Young Adult,2193,252,362,2008,8769
2087,KareyLyn Parker (K.S.R. Kingworth),3.39,2989344,Secret Speakers and the Search for Selador's Gate,Fantasy,Young Adult,212,80,475,2010,9118
2091,Marilyn Kaye,3.82,713798,Penelope,Fantasy,Romance,2718,182,230,2007,35740
2097,Christianna Brand,3.85,39987,Nanny Mcphee: The Collected Tales of Nurse Matilda,Fantasy,Fiction,2300,134,300,January 1st 2005,80842
2101,William Steig,3.78,843550,Shrek!,Childrens,Fantasy,4021,331,32,1990,114169
2126,Teresa Gabelman,4.01,36411984,Damon,Fantasy,Paranormal,5788,409,286,2011,2903
2129,L.P. Dover,3.69,16006132,Forever Fae,Fantasy,Romance,2499,282,316,November 28th 2012,3434
2133,Lizzy Ford,4.21,17230517,Gabriel's Hope,Fantasy,Fantasy,1295,121,266,December 28th 2012,4059
2141,Harmony Lawson,4.19,17249232,Apocalypse of Angels: Seeing Angels,Fantasy,Paranormal,54,18,356,January 8th 2013,7586
